Fuel Type Code,State,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,Latitude,Longitude
ELEC,CA,,2,,33.561028,-117.675959
ELEC,CA,,2,,33.560983,-117.675981
ELEC,CA,,2,,33.561001,-117.675981
ELEC,NY,,2,,42.864619,-73.770335
ELEC,GA,,2,,33.233746,-84.2028
ELEC,FL,,2,,26.635137,-80.231475
ELEC,FL,,2,,26.63515,-80.231414
ELEC,IL,,1,,40.091126,-88.240192
ELEC,WI,,2,,45.04894,-87.277936
ELEC,TX,,2,,32.779136,-96.804631
ELEC,TX,,2,,32.779163,-96.80445
ELEC,CA,,,1,34.952986,-120.44553
ELEC,NJ,,2,,40.546242,-74.294725
ELEC,CA,,1,,34.146993,-118.080439
ELEC,CA,,2,,34.147002,-118.080332
ELEC,MI,,,1,42.98903,-82.44912
ELEC,MI,,,1,42.989048,-82.44915
ELEC,AL,,1,,33.168944,-87.491171
ELEC,MD,,2,,39.151655,-76.74389
ELEC,GA,,1,,33.518812,-82.117623
ELEC,MD,,2,,39.108101,-76.852231
ELEC,MD,,2,,39.359318,-76.588684
ELEC,MD,,2,,39.35933,-76.588639
ELEC,CA,,1,,33.702079,-117.782872
ELEC,CA,,2,,33.702079,-117.782882
ELEC,CA,,2,,33.702088,-117.782872
ELEC,CA,,1,,33.702078,-117.782861
ELEC,NY,,2,,42.935327,-78.841594
ELEC,NY,,2,,42.935327,-78.841612
ELEC,FL,,2,,29.750341,-81.2476
ELEC,FL,,2,,29.750374,-81.24743
ELEC,MD,,2,,39.359348,-76.588698
ELEC,MD,,6,,39.166811,-76.638747
ELEC,CA,,,4,37.43313,-121.89388
ELEC,IA,,,1,43.081743,-94.244631
ELEC,CT,,2,,42.000329,-72.593572
ELEC,ID,,8,,43.6199146,-116.2339726
ELEC,CA,,2,,37.267058,-121.956393
ELEC,IL,,2,,41.893633,-87.6329
ELEC,VA,,2,,37.232473,-80.434053
ELEC,OH,,1,,39.923887,-83.123632
ELEC,MO,,,1,39.753218,-94.215399
ELEC,WA,,2,,47.972937,-122.200839
ELEC,NY,,2,,43.248734,-73.683698
ELEC,NY,,2,,43.248735,-73.683688
ELEC,CA,,2,,34.209626,-119.19407
ELEC,AZ,,2,,33.408158,-112.321195
ELEC,NY,,2,,42.683196,-73.740408
ELEC,NY,,2,,42.683209,-73.740457
ELEC,NY,,2,,42.656567,-73.78389
ELEC,NY,,2,,42.656539,-73.78383
ELEC,CA,,2,,33.793248,-117.859063
ELEC,CA,,1,,33.791913,-117.855788
ELEC,UT,,2,,40.67366,-111.89101
ELEC,UT,,2,,40.67385,-111.89052
ELEC,UT,,2,,40.673634,-111.89104
ELEC,NJ,,2,,40.403317,-74.299249
ELEC,NJ,,2,,40.40331,-74.299255
ELEC,OH,,2,,41.65443,-83.606674
ELEC,OH,,2,,41.654373,-83.60667
ELEC,MA,,4,,42.244607,-70.884014
ELEC,MA,,2,,42.237247,-70.908326
ELEC,MA,,2,,42.236996,-70.900116
ELEC,OR,,1,,44.041251,-124.129864
ELEC,MD,,2,,39.112093,-76.9300506
ELEC,CA,,11,,38.2497813,-122.2716132
ELEC,FL,,4,,30.1953451,-85.8046094
ELEC,MI,,2,,42.771759,-86.074919
ELEC,NJ,,2,,40.812763,-74.203545
ELEC,NJ,,2,,40.8131,-74.205
ELEC,CO,,2,,39.736126,-104.96926
ELEC,CA,,2,,37.673516,-122.382507
ELEC,CA,,2,,37.04791,-122.03026
ELEC,MA,,2,,42.551765,-73.162951
ELEC,CA,,2,,33.764893,-118.182881
ELEC,WI,,2,,43.062293,-89.319086
ELEC,WI,,2,,43.062799,-89.318721
ELEC,WI,,2,,43.062693,-89.318705
ELEC,WI,,2,,43.062266,-89.319349
ELEC,CA,,2,,33.0948,-117.267236
ELEC,CA,,1,,33.854429,-118.19624
ELEC,CA,,1,,33.854594,-118.196485
ELEC,CA,,1,,33.8546,-118.196453
ELEC,CA,,1,,33.85444,-118.196276
ELEC,AR,,2,,35.041074,-90.769082
ELEC,CO,,2,,39.917157,-105.003022
ELEC,CO,,2,,39.917223,-105.002915
ELEC,CO,,2,,39.917428,-105.003044
ELEC,PA,,2,,40.181242,-76.840428
ELEC,CA,,1,,34.136176,-118.342022
ELEC,CA,,1,,34.142132,-118.341782
ELEC,IL,,,1,41.75119,-88.210259
ELEC,OR,,2,,45.173611,-121.07305
ELEC,NY,,1,,42.101709,-76.004164
ELEC,NY,,1,,42.101702,-76.004132
ELEC,CO,,,4,39.998445,-104.97864
ELEC,CA,,8,,39.30912,-123.22176
ELEC,WI,,,1,43.782234,-91.229784
ELEC,CA,,8,,38.574962,-121.499968
ELEC,NC,,,2,35.37231,-80.784327
ELEC,NC,,,2,35.223859,-80.630242
ELEC,NC,,,2,35.083725,-80.732225
ELEC,SD,,,1,43.516379,-96.732841
ELEC,OH,,2,,39.74676188,-84.18602327
ELEC,OH,,2,,39.74416303,-84.18629572
ELEC,OH,,2,,39.73431416,-84.15955073
ELEC,OH,,2,,39.7393139,-84.20729238
ELEC,OH,,6,,39.72312193,-84.12143267
ELEC,OH,,,1,39.65132842,-84.22348028
ELEC,OH,,2,,39.58844712,-84.23850914
ELEC,OH,,1,,39.54753373,-84.26435521
ELEC,OH,,2,,39.34374515,-84.22040357
ELEC,CA,,,16,33.859894,-117.921716
ELEC,MN,,,12,45.134938,-93.474586
ELEC,NY,,,12,40.7395,-73.319849
ELEC,TX,,,15,29.610509,-98.488608
ELEC,NC,,,8,36.4855447,-80.744742
ELEC,CA,,,24,33.919672,-117.901941
ELEC,NV,,,8,36.815926,-114.064799
ELEC,CA,,,8,40.590022,-122.378561
ELEC,AZ,,,1,33.96792037,-112.7212262
ELEC,MO,,2,4,37.83328,-94.32467
ELEC,AL,,4,,34.6988849,-86.6734941
ELEC,AL,,4,,34.6971776,-86.6740611
ELEC,CA,,2,,37.784839,-122.39538
ELEC,CA,,2,,37.784843,-122.395214
ELEC,VT,,2,,44.588178,-72.605096
ELEC,VT,,2,,44.588193,-72.605064
ELEC,NJ,,2,,40.81276,-74.20414
ELEC,CA,,2,,32.717579,-117.159687
ELEC,CA,,2,,37.673515,-122.382399
ELEC,CA,,2,,37.67329,-122.382523
ELEC,CA,,2,,37.673566,-122.382593
ELEC,CA,,2,,37.67353,-122.382464
ELEC,CA,,2,,37.673507,-122.382465
ELEC,CA,,2,,37.673583,-122.382657
ELEC,CA,,2,,37.673545,-122.382585
ELEC,CA,,2,,37.673606,-122.382665
ELEC,CA,,2,,37.673572,-122.38252
ELEC,CA,,2,,37.673482,-122.382394
ELEC,CA,,2,,37.673475,-122.382523
ELEC,CA,,2,,37.67356,-122.382555
ELEC,CA,,2,,37.67353,-122.382587
ELEC,CA,,2,,37.673524,-122.38245
ELEC,FL,,2,,30.299507,-86.071173
ELEC,TX,,2,,30.267331,-97.744914
ELEC,TX,,2,,30.267318,-97.744906
ELEC,TX,,2,,30.267357,-97.744948
ELEC,AZ,,1,,33.322152,-111.724099
ELEC,AZ,,1,,33.322152,-111.72414
ELEC,CA,,2,,33.882305,-117.881389
ELEC,CA,,1,,33.882306,-117.881464
ELEC,CA,,1,,33.882307,-117.881426
ELEC,CA,,2,,33.882308,-117.88133
ELEC,CA,,2,,33.882308,-117.881293
ELEC,CA,,2,,33.882305,-117.881269
ELEC,CA,,2,,33.882307,-117.881357
ELEC,MA,,2,,42.09939,-72.566704
ELEC,MA,,2,,42.099407,-72.566618
ELEC,PA,,2,,40.224217,-76.936599
ELEC,OR,,2,,42.38101,-122.857895
ELEC,OR,,2,,42.38105,-122.85751
ELEC,OH,,2,,41.24129,-81.441396
ELEC,MA,,2,,42.126178,-72.565083
ELEC,CA,,2,,36.800638,-119.786644
ELEC,CA,,2,,36.800629,-119.786569
ELEC,CA,,2,,36.800586,-119.786601
ELEC,CA,,2,,36.800586,-119.786548
ELEC,CA,,2,,36.800646,-119.786526
ELEC,MO,,2,,39.250575,-94.585397
ELEC,NJ,,2,,40.689605,-74.1898
ELEC,NJ,,2,,40.68953,-74.189756
ELEC,NJ,,2,,40.689594,-74.189836
ELEC,GA,,1,,33.978693,-84.554469
ELEC,CA,,1,,34.51739,-117.318727
ELEC,GA,,1,,33.978791,-84.554458
ELEC,GA,,1,,33.97863,-84.554394
ELEC,GA,,1,,33.978711,-84.554351
ELEC,GA,,1,,33.977523,-84.553459
ELEC,NJ,,2,,40.689616,-74.189771
ELEC,NJ,,2,,40.689526,-74.189802
ELEC,NJ,,2,,40.689549,-74.189817
ELEC,NJ,,2,,40.689524,-74.189726
ELEC,NJ,,2,,40.689596,-74.189791
ELEC,NJ,,2,,40.689584,-74.189708
ELEC,NJ,,2,,40.689527,-74.189775
ELEC,NJ,,2,,40.689611,-74.189699
ELEC,CO,,2,,39.47598,-106.05329
ELEC,FL,,2,,30.389911,-86.455825
ELEC,CT,,,1,41.573936,-73.100421
ELEC,CT,,,1,41.573937,-73.100368
ELEC,NH,,2,,43.154684,-71.502402
ELEC,IN,,2,,41.236524,-85.856073
ELEC,IN,,2,,41.239005,-85.856911
ELEC,CO,,2,,39.750284,-104.995227
ELEC,ME,,1,,43.938668,-69.966153
ELEC,IN,,2,,41.356619,-85.057181
ELEC,IN,,2,,41.07858,-85.119851
ELEC,IN,,2,,41.078583,-85.119785
ELEC,IN,,2,,41.07029,-85.195472
ELEC,IN,,2,,41.070215,-85.195577
ELEC,IN,,2,,41.052241,-85.160354
ELEC,IN,,2,,41.047835,-85.161689
ELEC,IN,,2,,41.05226,-85.160367
ELEC,IN,,2,,41.047816,-85.161696
ELEC,NJ,,,1,39.72879,-75.031084
ELEC,CO,,,1,39.11486,-108.65301
ELEC,CO,,,1,39.11486,-108.653008
ELEC,WA,,,6,46.680072,-122.977218
ELEC,MD,,4,,39.463779,-76.831057
ELEC,NJ,,2,,40.573852,-74.644628
ELEC,OH,,4,,39.16093,-84.423713
ELEC,IA,,,1,41.633131,-91.564609
ELEC,IA,,,1,41.821253,-90.214611
ELEC,KS,,2,,38.960921,-94.666648
ELEC,MA,,2,,42.8475595,-70.91042
ELEC,PA,,2,,40.47433899,-78.40324279
ELEC,CA,,8,,34.07671575,-117.5920178
ELEC,CA,,4,,37.30884416,-121.9008423
ELEC,UT,,4,,40.70026542,-111.8865341
ELEC,AZ,,,2,33.4386915,-111.7352245
ELEC,AZ,,4,,32.18405304,-110.9520903
ELEC,PA,,2,,39.9985905,-75.5682385
ELEC,CT,,2,,41.314698,-72.9382335
ELEC,CA,,2,,37.31858803,-121.8640768
ELEC,PA,,2,,40.50344867,-75.78884638
ELEC,GA,,4,,33.83790607,-84.32480687
ELEC,WA,,2,,47.101923,-122.296815
ELEC,NJ,,4,,40.20977309,-74.04276918
ELEC,CA,,2,,34.1134035,-117.762499
ELEC,CA,,2,,37.94405537,-122.0574454
ELEC,CT,,2,,41.927053,-71.8775195
ELEC,CA,,2,,33.77552162,-118.3775384
ELEC,OH,,2,,39.62054941,-83.59985335
ELEC,ID,,,4,43.6204855,-116.2866215
ELEC,PA,,2,,40.83885238,-75.29942526
ELEC,CA,,2,,33.95778345,-118.3976514
ELEC,CA,,2,,38.45110296,-121.3759025
ELEC,VA,,2,,39.1186379,-78.19656501
ELEC,PA,,2,,40.137996,-74.955987
ELEC,ND,,4,,47.8808102,-97.045515
ELEC,MD,,2,,39.2840184,-76.5994792
ELEC,CA,,4,,34.0504714,-118.2613103
ELEC,CO,,2,,39.892651,-105.072894
ELEC,NY,,2,,43.324765,-73.666053
ELEC,NE,,2,,41.220572,-96.063162
ELEC,LA,,,1,29.59556,-90.740769
ELEC,FL,,2,,25.80357,-80.19686
ELEC,MI,,2,,42.570371,-83.462905
ELEC,CA,,2,,37.002106,-121.54859
ELEC,VA,,1,,38.01694,-78.366401
ELEC,VA,,1,,38.017004,-78.366379
ELEC,VA,,1,,38.01686,-78.366422
ELEC,CA,,2,,34.273346,-118.895567
ELEC,CA,,2,,34.273821,-118.894275
ELEC,MD,,2,,39.027178,-77.106536
ELEC,IN,,2,,41.34002,-86.30771
ELEC,CA,,2,,38.40739,-122.717476
ELEC,RI,,2,,41.95325,-71.400604
ELEC,RI,,2,,41.95325,-71.40068
ELEC,RI,,2,,41.95325,-71.40075
ELEC,RI,,2,,41.95327,-71.40049
ELEC,CA,,2,,36.800655,-119.786548
ELEC,CA,,2,,36.800629,-119.786623
ELEC,AR,,2,,35.608938,-91.251503
ELEC,TX,,,1,29.58722,-98.303898
ELEC,WY,,,4,42.84764,-106.26431
ELEC,MA,,6,,42.090473,-72.067417
ELEC,MA,,1,,42.712497,-70.8816945
ELEC,NV,,2,,36.02063,-115.08507
ELEC,AR,,2,,36.356194,-94.221164
ELEC,CA,,1,,33.834835,-117.911995
ELEC,WI,,1,,43.1543817,-89.2718141
ELEC,IL,,1,,42.129232,-88.133575
ELEC,MI,,2,,42.771759,-86.074812
ELEC,TX,,2,,29.783037,-95.576784
ELEC,CA,,2,,33.689848,-117.879172
ELEC,PA,,2,,40.454348,-80.01719
ELEC,PA,,2,,40.454358,-80.017118
ELEC,PA,,2,,40.454434,-80.01719
ELEC,AZ,,2,,35.139394,-111.675691
ELEC,MI,,2,,42.542601,-83.514612
ELEC,MI,,2,,42.594732,-83.432437
ELEC,MN,,2,,44.937905,-93.465284
ELEC,PA,,,1,40.180971,-80.238296
ELEC,AZ,,,4,33.38947,-112.13475
ELEC,CA,,,8,32.97771,-117.08845
ELEC,TX,,2,,32.4392324,-97.7614392
ELEC,TX,,2,,32.097375,-96.441059
ELEC,PA,,4,,40.2337342,-75.6070455
ELEC,TX,,2,,32.6401193,-96.8916579
ELEC,PA,,2,,41.4809,-75.6887
ELEC,PA,,4,,40.98223,-75.22111
ELEC,PA,,4,,40.1755813,-75.1282515
ELEC,NJ,,1,,40.0129036,-74.8053833
ELEC,PA,,4,,40.3462259,-75.9619347
ELEC,TX,,4,,32.737662,-97.485012
ELEC,TX,,2,,32.9280789,-96.7634954
ELEC,PA,,4,,40.5972083,-75.5294042
ELEC,NC,,4,,35.565864,-77.0743534
ELEC,NV,,2,,39.413924,-119.75599
ELEC,NV,,2,,39.414538,-119.756361
ELEC,CA,,2,,33.771255,-118.191092
ELEC,FL,,2,,30.326535,-81.660161
ELEC,CA,,2,,37.555253,-122.307602
ELEC,CA,,1,,37.668847,-122.469879
ELEC,CA,,1,,37.668891,-122.470032
ELEC,OH,,2,,40.079801,-82.852738
ELEC,OH,,2,,40.079801,-82.852758
ELEC,OH,,2,,40.079801,-82.852747
ELEC,AZ,,2,,33.54506,-111.876348
ELEC,AZ,,2,,33.544986,-111.876356
ELEC,MA,,2,,42.42792,-71.200731
ELEC,MA,,1,,42.427883,-71.200441
ELEC,VT,,2,,43.586283,-72.967509
ELEC,CA,,2,,37.593066,-122.089953
ELEC,NY,,2,,41.134476,-73.79284
ELEC,NY,,2,,41.134508,-73.792877
ELEC,PA,,2,,41.305516,-75.769638
ELEC,PA,,2,,41.305516,-75.769756
ELEC,PA,,2,,40.555605,-75.488957
ELEC,MA,,2,,42.268234,-71.86898
ELEC,MA,,2,,42.26826,-71.86901
ELEC,FL,,2,,25.760699,-80.431704
ELEC,FL,,2,,25.76065,-80.431725
ELEC,HI,,,1,21.332813,-157.869304
ELEC,OR,,5,,45.00666,-123.00193
ELEC,TN,,8,,36.07793,-86.97781
ELEC,IA,,2,,41.447619,-91.028397
ELEC,IL,,1,,42.129145,-88.135408
ELEC,CA,,1,,37.419913,-122.148282
ELEC,CA,,2,,37.531056,-122.337448
ELEC,CA,,2,,37.531164,-122.337397
ELEC,VA,,,1,38.750754,-77.481938
ELEC,TN,,2,,36.160238,-86.773916
ELEC,TN,,2,,36.160279,-86.773893
ELEC,TN,,2,,36.160313,-86.773914
ELEC,CA,,2,,37.743315,-121.428494
ELEC,CA,,1,,37.743308,-121.428495
ELEC,MA,,2,,42.364611,-71.08099
ELEC,MA,,2,,42.360386,-71.10385
ELEC,MN,,2,,45.09604,-93.38705
ELEC,FL,,1,,25.799193,-80.263538
ELEC,NH,,2,,43.683121,-72.284702
ELEC,NH,,2,,43.683105,-72.284636
ELEC,CA,,1,,37.743314,-121.428503
ELEC,CA,,1,,33.936458,-118.254068
ELEC,PA,,4,,41.233542,-75.859458
ELEC,PA,,4,,41.29823,-75.738725
ELEC,FL,,2,,25.686054,-80.342111
ELEC,FL,,2,,25.68604,-80.342068
ELEC,OH,,,1,41.016727,-80.663109
ELEC,MN,,1,,44.877391,-93.033185
ELEC,MN,,1,,44.877826,-93.032448
ELEC,IL,,,1,41.751198,-88.210324
ELEC,CA,,,1,37.455934,-121.898446
ELEC,CA,,2,,32.876149,-117.222203
ELEC,PA,,2,,39.967493,-75.139223
ELEC,CT,,,1,41.886454,-72.466019
ELEC,CT,,,1,41.886465,-72.466032
ELEC,OR,,2,,45.543594,-122.936042
ELEC,OR,,2,,45.543707,-122.935998
ELEC,OR,,2,,45.543683,-122.935901
ELEC,OR,,2,,45.543759,-122.93597
ELEC,OR,,2,,45.522968,-122.982133
ELEC,OR,,2,,45.522925,-122.982362
ELEC,NJ,,2,,40.689574,-74.189734
ELEC,NJ,,2,,40.68957,-74.189813
ELEC,CO,,2,,39.607917,-106.517623
ELEC,OH,,,1,41.016611,-80.663247
ELEC,CA,,2,,37.637894,-122.393375
ELEC,CA,,2,,37.637962,-122.393418
ELEC,OH,,2,,41.24351,-82.616138
ELEC,OH,,2,,41.240496,-82.616919
ELEC,MN,,2,,45.17282,-93.35039
ELEC,NM,,,1,32.922084,-105.959981
ELEC,OH,,2,,39.24806438,-84.34667837
ELEC,OH,,,1,39.28710477,-84.46880996
ELEC,OH,,1,,39.23540633,-84.59164785
ELEC,OH,,1,,39.23430596,-84.59037391
ELEC,OH,,1,,39.14196367,-84.40377839
ELEC,OH,,1,,39.11283825,-84.51178842
ELEC,OH,,2,,39.10100735,-84.5029792
ELEC,OH,,2,,39.11002676,-84.54858409
ELEC,OH,,1,,39.44490179,-83.8491489
ELEC,OH,,4,,39.75324226,-83.81441508
ELEC,OH,,1,,39.88549716,-83.44628325
ELEC,OH,,1,,40.12559933,-83.74958622
ELEC,OH,,1,,39.44449197,-82.55493481
ELEC,OH,,2,,39.71213386,-82.54400873
ELEC,OH,,1,,41.53183693,-83.36030731
ELEC,OH,,2,,40.97260736,-81.77759848
ELEC,OH,,2,,40.80953396,-81.91259416
ELEC,DE,,1,,39.75449178,-75.56517119
ELEC,DE,,1,,39.72926718,-75.64851105
ELEC,DE,,2,,39.6808051,-75.74847732
ELEC,DE,,1,,39.68019983,-75.75078271
ELEC,DE,,2,,39.67945053,-75.75019076
ELEC,DE,,1,,39.67969753,-75.75324826
ELEC,DE,,2,,39.67605375,-75.75273028
ELEC,DE,,1,,39.6764214,-75.74912884
ELEC,DE,,1,,39.19190516,-75.54361498
ELEC,DE,,2,,39.15255616,-75.51290057
ELEC,DE,,1,,38.95937595,-75.4306042
ELEC,DE,,2,,38.95071376,-75.4270613
ELEC,DE,,1,,38.698985,-75.39897166
ELEC,DE,,1,,38.59025411,-75.30503417
ELEC,DE,,4,,38.56293164,-75.2225722
ELEC,DE,,2,,38.53840792,-75.05830205
ELEC,DE,,2,,38.53843765,-75.05789619
ELEC,DE,,2,,38.53797944,-75.05726498
ELEC,DE,,2,,38.53850235,-75.05670395
ELEC,DE,,2,,38.51017092,-75.05497776
ELEC,DE,,2,,38.46482218,-75.05155302
ELEC,NJ,,1,,41.19849565,-74.59396357
ELEC,NJ,,1,,40.89865481,-74.70560769
ELEC,NJ,,2,,40.91265726,-74.56970414
ELEC,NJ,,2,,40.88859492,-74.46980059
ELEC,NJ,,6,,40.87618573,-74.4257076
ELEC,NJ,,5,,40.94480774,-74.20096541
ELEC,NJ,,1,,40.86930426,-74.18414811
ELEC,NJ,,5,,40.97889059,-74.11960468
ELEC,NJ,,2,,40.69173048,-74.29277322
ELEC,NJ,,,1,40.59123281,-74.27430331
ELEC,NJ,,,8,40.5678481,-74.56406846
ELEC,CA,,,8,34.187451,-118.318014
ELEC,CA,,,19,36.350904,-119.425046
ELEC,OH,,2,,39.16068031,-84.45728057
ELEC,MN,,2,,44.8545057,-93.355344
ELEC,MN,,8,,44.8483787,-93.3625606
ELEC,UT,,6,,40.7667163,-111.8896605
ELEC,AZ,,1,,33.627936,-111.924096
ELEC,MD,,2,,38.983898,-77.091245
ELEC,CA,,2,,33.25416,-116.37973
ELEC,CA,,2,,32.838941,-116.977325
ELEC,CA,,2,,32.839126,-116.977371
ELEC,CA,,1,,32.83898,-116.97721
ELEC,WA,,1,,47.618104,-122.19222
ELEC,WA,,1,,47.618059,-122.192221
ELEC,WA,,1,,47.618012,-122.192224
ELEC,WA,,1,,47.617957,-122.192223
ELEC,WA,,1,,47.617904,-122.192223
ELEC,WA,,1,,47.617862,-122.192221
ELEC,WA,,1,,47.617821,-122.192223
ELEC,WA,,1,,47.617771,-122.192224
ELEC,AZ,,2,,33.486993,-112.098958
ELEC,AZ,,2,,33.48698,-112.098958
ELEC,AL,,,1,33.333916,-86.995578
ELEC,AL,,,1,33.334005,-86.995598
ELEC,AL,,,1,33.333996,-86.995466
ELEC,AL,,,1,33.333974,-86.995522
ELEC,LA,,2,,30.443412,-90.141308
ELEC,LA,,2,,30.44345,-90.141256
ELEC,OH,,2,,40.327538,-82.9722
ELEC,FL,,2,,26.391994,-81.8335
ELEC,AR,,2,,36.045218,-94.113647
ELEC,FL,,2,,26.702732,-80.166115
ELEC,MA,,2,,42.19068,-71.20227
ELEC,MA,,2,,42.190723,-71.202183
ELEC,TX,,2,,32.998436,-96.761871
ELEC,NC,,2,,36.089015,-79.840151
ELEC,DC,,1,,38.919629,-77.023993
ELEC,MD,,2,,38.983837,-77.091227
ELEC,IA,,1,,41.54499199,-90.59196971
ELEC,FL,,1,,26.7026794,-80.2012792
ELEC,IL,,2,,41.670058,-87.813948
ELEC,NJ,,2,,40.274667,-74.822938
ELEC,NJ,,2,,40.275262,-74.824166
ELEC,CA,,2,,37.419837,-122.148207
ELEC,CA,,2,,37.419811,-122.148271
ELEC,CA,,1,,37.419862,-122.14825
ELEC,MD,,2,,39.320145,-77.352819
ELEC,MD,,2,,39.319888,-77.352701
ELEC,MD,,2,,39.319954,-77.352733
ELEC,MD,,2,,39.32007,-77.352776
ELEC,MD,,2,,39.319838,-77.352679
ELEC,MD,,2,,39.320278,-77.352904
ELEC,MD,,2,,39.320328,-77.352937
ELEC,MD,,2,,39.320195,-77.352851
ELEC,MD,,2,,39.32002,-77.352754
ELEC,CT,,1,,41.573436,-73.100207
ELEC,CT,,1,,41.573437,-73.100296
ELEC,MI,,2,,42.510047,-83.452788
ELEC,NY,,2,,43.004598,-78.220757
ELEC,CA,,2,,37.707706,-121.07161
ELEC,CA,,2,,37.707698,-121.071497
ELEC,CA,,2,,37.707703,-121.071411
ELEC,CA,,2,,37.339833,-121.911169
ELEC,MD,,2,,39.115837,-76.836953
ELEC,MD,,2,,39.115891,-76.837012
ELEC,MD,,2,,39.115841,-76.837017
ELEC,CA,,2,,38.589433,-121.284731
ELEC,CT,,2,,41.638965,-72.749084
ELEC,NJ,,2,,40.859528,-74.092476
ELEC,NJ,,2,,40.859283,-74.09276
ELEC,NJ,,2,,40.857033,-74.09371
ELEC,NJ,,2,,40.030598,-74.896225
ELEC,NJ,,2,,40.03061,-74.8963
ELEC,CA,,2,,38.589433,-121.28472
ELEC,CA,,,4,33.8201867,-118.3215362
ELEC,IA,,,2,42.734247,-93.201453
ELEC,CA,,2,,34.172201,-118.228852
ELEC,CT,,30,,41.67188,-72.71455
ELEC,MI,,,4,42.701318,-83.296807
ELEC,MD,,2,,39.0511684,-76.707316
ELEC,GA,,2,,34.3383218,-84.3754691
ELEC,FL,,4,,28.02804068,-82.73907727
ELEC,CA,,2,,35.487992,-120.668343
ELEC,CA,,2,,35.488613,-120.669712
ELEC,IL,,2,,41.87256,-87.633911
ELEC,TX,,2,,29.29221,-94.832825
ELEC,CA,,2,,34.078787,-117.565214
ELEC,CA,,2,,37.45286,-122.17372
ELEC,MD,,2,,39.112883,-77.236402
ELEC,NJ,,2,,40.95662,-74.161674
ELEC,NY,,2,,42.818034,-75.532041
ELEC,TX,,2,,33.096236,-96.815267
ELEC,CA,,2,,37.637586,-122.393174
ELEC,NV,,2,,36.042106,-115.247496
ELEC,WY,,,4,41.7951,-107.21669
ELEC,NY,,4,,42.848887,-76.980257
ELEC,SC,,2,4,33.66454,-81.67482
ELEC,NC,,4,,35.9721874,-77.8498154
ELEC,GA,,25,,33.7686888,-84.3633889
ELEC,TX,,2,,29.8620131,-95.6471029
ELEC,TX,,1,,29.558103,-95.7123373
ELEC,VA,,2,,39.012141,-77.439232
ELEC,CA,,2,,34.021048,-118.288277
ELEC,CA,,2,,34.019927,-118.277457
ELEC,CA,,2,,34.021952,-118.281867
ELEC,CA,,2,,34.061025,-118.206302
ELEC,CA,,2,,34.020906,-118.290015
ELEC,CA,,2,,34.01999,-118.277176
ELEC,CA,,2,,34.019838,-118.276372
ELEC,CA,,2,,34.022074,-118.281589
ELEC,CA,,2,,34.02001,-118.277216
ELEC,CA,,2,,34.023178,-118.280534
ELEC,CA,,2,,34.061076,-118.20622
ELEC,CA,,2,,34.06431,-118.201281
ELEC,CA,,2,,34.064382,-118.201245
ELEC,CA,,2,,34.064333,-118.201099
ELEC,CA,,2,,34.064318,-118.20119
ELEC,CA,,2,,34.064345,-118.20125
ELEC,CA,,2,,34.064263,-118.201161
ELEC,CA,,2,,34.064297,-118.20125
ELEC,CA,,2,,34.0643,-118.201334
ELEC,CA,,2,,34.064346,-118.20113
ELEC,CA,,2,,34.064329,-118.201222
ELEC,CA,,2,,34.064275,-118.201191
ELEC,CA,,2,,34.064384,-118.201317
ELEC,CA,,2,,34.064364,-118.201283
ELEC,CA,,2,,34.064285,-118.201224
ELEC,CA,,2,,34.064359,-118.201163
ELEC,CA,,2,,34.02261,-118.280788
ELEC,CA,,2,,34.022642,-118.280772
ELEC,CA,,2,,34.025926,-118.284817
ELEC,CA,,2,,34.025802,-118.284805
ELEC,CA,,2,,34.025948,-118.284859
ELEC,CA,,2,,34.025972,-118.284862
ELEC,CA,,2,,34.025922,-118.284858
ELEC,CA,,2,,34.02586,-118.284852
ELEC,CA,,2,,34.025818,-118.284848
ELEC,CA,,2,,34.025968,-118.284816
ELEC,CA,,2,,34.025885,-118.284786
ELEC,CA,,2,,34.025948,-118.284816
ELEC,CA,,2,,34.025894,-118.284851
ELEC,CA,,2,,34.025833,-118.284807
ELEC,CA,,2,,34.022705,-118.28103
ELEC,CA,,2,,34.022707,-118.280944
ELEC,CA,,2,,34.022645,-118.281115
ELEC,CA,,2,,34.022975,-118.280902
ELEC,CA,,2,,34.023428,-118.280571
ELEC,CA,,2,,34.022706,-118.281067
ELEC,CA,,2,,34.022706,-118.281108
ELEC,CA,,2,,34.022658,-118.281113
ELEC,CA,,2,,34.022716,-118.281094
ELEC,CA,,2,,34.022676,-118.281124
ELEC,CA,,2,,34.022664,-118.281114
ELEC,CA,,2,,34.022688,-118.28112
ELEC,CA,,2,,34.023474,-118.280533
ELEC,CA,,2,,34.022599,-118.281108
ELEC,CA,,1,,33.699596,-117.839897
ELEC,CA,,2,,34.064809,-118.194319
ELEC,NY,,2,,42.951048,-73.905186
ELEC,CA,,2,,34.06466,-118.194318
ELEC,CA,,2,,34.064839,-118.194455
ELEC,CA,,2,,34.064659,-118.194333
ELEC,CA,,2,,34.065131,-118.194349
ELEC,CA,,2,,34.064649,-118.194174
ELEC,CA,,2,,34.064939,-118.193331
ELEC,CA,,2,,34.065456,-118.195262
ELEC,CA,,2,,34.065207,-118.194583
ELEC,CA,,2,,34.064967,-118.193953
ELEC,CA,,2,,34.065119,-118.194558
